"Key","MainFile","MainLine","TranslationFile","TranslationLine","English","Russian","BuiltinRussian"
"rediscover_events_1002_desc","localization/english/event_localization/rediscover_l_english.yml","22","localization/russian/rediscover_l_russian.yml","22","[antiquarian.GetFirstName] returns atlast to my court. I immediately notice [antiquarian.GetSheHe|U] has been through the seven hells...\n\n""My [ROOT.Char.GetTitleAsName],"" [antiquarian.GetFirstName] bows deeply, ""I bring news and a gift from beyond The Wall.""\n\n[antiquarian.GetSheHe|U] presents me a blade once wielded by my ancestors. Dark Sister, one of two Vayrian Steel blades owned by House [main.GetDynasty.GetBaseName]...\n\nIt was rumoured that [brynden.GetFirstNameNicknamed] had brought the sword with him to the Nights Watch...it has remained lost beyond the Wall until now.","[antiquarian.GetFirstName] наконец возвращается ко двору. С первого взгляда ясно: [antiquarian.GetSheHe|L] [Select_CString(antiquarian.IsFemale, 'прошла', 'прошёл')] через семь преисподних...\n\n«Ваша милость, — [antiquarian.GetFirstName] низко кланяется, — я [Select_CString(antiquarian.IsFemale, 'принесла', 'принёс')] вести и дар из-за Стены».\n\n[antiquarian.GetSheHe|U] вручает мне клинок, которым некогда владели мои предки. Тёмная Сестра — один из двух клинков из валирийской стали, принадлежавших Дому [main.GetDynasty.GetBaseName]...\n\nПоговаривали, что [brynden.GetFirstNameNicknamed] унёс этот меч с собой в Ночной Дозор... С тех пор он считался потерянным за Стеной.",
"rediscover_events_1003_desc","localization/english/event_localization/rediscover_l_english.yml","24","localization/russian/rediscover_l_russian.yml","24","[antiquarian.GetFirstName] arrives, and with [antiquarian.GetHerHim] is an artifact surrounded with great mystery and intrigue...\n\n""A dagger my [ROOT.Char.GetTitleAsName], made of Valyrian Steel...""\n\n[antiquarian.GetSheHe|U] presents it to me.\n\n[antiquarian.GetSheHe|U] continues, ""I've found scarce readings from old letters and books that mention a dagger that once was owned by [aenar.GetTitledFirstName], and eventually [aegonTarg.GetTitledFirstName]...It appears very few times in the writings up until its recorded ownership by [viserys.GetTitledFirstName]...it all but disappeared from the writings after The Dance.""\n\nIntriguing, a third Valyrian Steel weapon that belonged to my ancestors? Strange...\n\nI wonder what mystery lies in this dagger...","[antiquarian.GetFirstName] прибывает ко двору с артефактом, окутанным тайной и интригой...\n\n«Ваша милость, это кинжал из валирийской стали...»\n\n[antiquarian.GetSheHe|U] преподносит его мне.\n\n[antiquarian.GetSheHe|U] продолжает: «В редких старых письмах и книгах я [Select_CString(antiquarian.IsFemale, 'нашла', 'нашёл')] упоминания о кинжале, некогда принадлежавшем [aenar.GetTitledFirstName], а затем [aegonTarg.GetTitledFirstName]... Позже он лишь изредка всплывает в записях — вплоть до свидетельств о том, что им владел [viserys.GetTitledFirstName]... После Танца драконов его след почти исчезает».\n\nЛюбопытно... Третье оружие из валирийской стали, принадлежавшее моим предкам? Странно...\n\nКакая тайна скрыта в этом кинжале?..",
"rediscover_events_1004_desc","localization/english/event_localization/rediscover_l_english.yml","26","localization/russian/rediscover_l_russian.yml","26","[antiquarian.GetFirstName] arrives to my courtroom and presents a mighty weapon to me.\n\n""The war hammer of [orys.GetTitledFirstName]...This hammer was wielded by [orys.GetFirstName] following the Conquest...It's rumored that [orys.GetFirstNamePossessive] half brother, [aegonTarg.GetTitledFirstName], gifted it after his conquest.""\n\nIt had been passed down through the Lords of House [orys.GetDynasty.GetBaseName], but its roots go back to House [aegonTarg.GetDynasty.GetBaseName] as [orys.GetFirstName] was originally a [aegonTarg.GetDynasty.GetBaseName] bastard!\n\nWhile the hammer now belongs to me, I have no doubt that [baratheon_head.GetTitledFirstName] yearns for this weapon...\n\nPerhaps returning it to House [orys.GetDynasty.GetBaseName] would be a gesture of good will? \n\nOr maybe it is better kept in the hands of House [main.GetDynasty.GetBaseName]...","[antiquarian.GetFirstName] прибывает к моему двору и вручает мне могучее оружие.\n\n«Боевой молот [orys.GetTitledFirstName]... [orys.GetFirstName] владел им после Завоевания... Поговаривают, что этот молот подарил ему [aegonTarg.GetTitledFirstName], единокровный брат [orys.GetFirstNamePossessive]».\n\nОн передавался через лордов Дома [orys.GetDynasty.GetBaseName], но корнями восходит к Дому [aegonTarg.GetDynasty.GetBaseName], ведь [orys.GetFirstName] изначально был бастардом Дома [aegonTarg.GetDynasty.GetBaseName]!\n\nХотя молот теперь принадлежит мне, я не сомневаюсь, что [baratheon_head.GetTitledFirstName] жаждет получить это оружие...\n\nБыть может, передать его Дому [orys.GetDynasty.GetBaseName] было бы жестом доброй воли?\n\nИли лучше оставить его в руках Дома [main.GetDynasty.GetBaseName]...",
"rediscover_events_1005_desc","localization/english/event_localization/rediscover_l_english.yml","28","localization/russian/rediscover_l_russian.yml","28","[antiquarian.GetFirstName] arrives to my courtroom and presents a mighty gift for me.\n\n""The crown of The Conqueror...May the strength of [aegonTarg.GetTitledFirstName] be reborn in you...""\n\n[aegonTarg.GetTitledFirstName] was crowned with this circlet by his sister wife, [visenya.GetFirstName], following his arrival in Westeros.\n\nIt had been passed down from [aegonTarg.GetDynasty.GetBaseName] King to [aegonTarg.GetDynasty.GetBaseName] King until it was lost in Dorne along with [daeron.GetTitledFirstName].\n\nNow it has returned to House [main.GetDynasty.GetBaseName], albeit with the rubies plucked from their sockets...\n\nPerhaps I could pay an artisan to have the crown restored to its former glory?","[antiquarian.GetFirstName] прибывает к моему двору и преподносит великий дар.\n\n«Корона Завоевателя... Да возродится в вас сила [aegonTarg.GetTitledFirstName]...»\n\n[aegonTarg.GetTitledFirstName] был коронован этим обручем своей сестрой-женой [visenya.GetFirstName] после прибытия в Вестерос.\n\nОна переходила от одного короля Дома [aegonTarg.GetDynasty.GetBaseName] к другому, пока не была утрачена в Дорне вместе с [daeron.GetTitledFirstName].\n\nТеперь она вернулась в Дом [main.GetDynasty.GetBaseName], хотя рубины вырваны из гнёзд...\n\nБыть может, я [Select_CString(ROOT.Char.IsFemale, 'могла', 'мог')] бы заплатить мастеру, чтобы вернуть короне былое великолепие?",
"rediscover_events_1006_desc","localization/english/event_localization/rediscover_l_english.yml","30","localization/russian/rediscover_l_russian.yml","30","[antiquarian.GetFirstName] arrives to my courtroom and presents a royal gift to me.\n\n""The crown of [aenys.GetTitledFirstName]...It was lost sometime after the death of [jaehaerys.GetTitledFirstName], but alas now it is found...""\n\nThis crown was was worn by the second [main.GetDynasty.GetBaseName] King in Westeros, [aenys.GetTitledFirstName] before his death at the hands of [maegor.GetTitledFirstName].\n\nIt has now returned to its rightful owners.","[antiquarian.GetFirstName] прибывает к моему двору и вручает королевский дар.\n\n«Корона [aenys.GetTitledFirstName]... Она была утрачена вскоре после смерти [jaehaerys.GetTitledFirstName], но теперь, вопреки всем ожиданиям, найдена...»\n\nЭту корону носил второй король Вестероса из Дома [main.GetDynasty.GetBaseName] — [aenys.GetTitledFirstName], пока не погиб от рук [maegor.GetTitledFirstName].\n\nТеперь она вернулась к законным владельцам.",
"rediscover_events_1007_desc","localization/english/event_localization/rediscover_l_english.yml","32","localization/russian/rediscover_l_russian.yml","32","[antiquarian.GetFirstName] arrives at last.\n\n""My [ROOT.Char.GetTitleAsName]! My journey took me far across the Narrow sea to Braavos where I found something that may be of interest to you...""\n\n[antiquarian.GetSheHe|U] presents to me the crown of [jaehaerys.GetTitledFirstName]. It's fate has long been unknown following the Dance of Dragons when [rhae.GetTitledFirstName] sold it to Braavosi merchants.\n\nNow it has been returned to its rightful owners.","[antiquarian.GetFirstName] наконец [Select_CString(antiquarian.IsFemale, 'прибыла', 'прибыл')].\n\n«Ваша милость! Мой путь пролёг далеко через Узкое море, в Браавос, где я [Select_CString(antiquarian.IsFemale, 'нашла', 'нашёл')] нечто, что может вас заинтересовать...»\n\n[antiquarian.GetSheHe|U] преподносит мне корону [jaehaerys.GetTitledFirstName]. Её судьба долго оставалась неизвестной после Танца драконов, когда [rhae.GetTitledFirstName] [Select_CString(rhae.IsFemale, 'продала', 'продал')] её браавосским торговцам.\n\nТеперь она возвращена законным владельцам.",
"rediscover_events_1008_desc","localization/english/event_localization/rediscover_l_english.yml","34","localization/russian/rediscover_l_russian.yml","34","[antiquarian.GetFirstName] arrives, and with [antiquarian.GetHerHim] carries a rather small item.\n\n""My [ROOT.Char.GetTitleAsName]! I found something that will interest you greatly...The circlet of the Dowager Queen [visenya.GetFirstName] ""\n\n[antiquarian.GetSheHe|U] presents to me small Valyrian Steel band, decorated with small oval shaped rubies.\n\nThis circlet is a reminder of the origins of House [aegonTarg.GetDynasty.GetBaseName] as rulers of Westeros.","[antiquarian.GetFirstName] возвращается с предметом на удивление небольшим.\n\n«Ваша милость! Я [Select_CString(antiquarian.IsFemale, 'нашла', 'нашёл')] кое-что, что весьма вас заинтересует... Диадема вдовствующей королевы [visenya.GetFirstName]».\n\n[antiquarian.GetSheHe|U] преподносит мне тонкий обруч из валирийской стали, украшенный небольшими овальными рубинами.\n\nЭта диадема напоминает о начале владычества Дома [aegonTarg.GetDynasty.GetBaseName] в Вестеросе.",
"rediscover_events_1009_desc","localization/english/event_localization/rediscover_l_english.yml","36","localization/russian/rediscover_l_russian.yml","36","[antiquarian.GetFirstName] arrives at last, and with [antiquarian.GetHerHim] carries an artifact from my ancestors...\n\n""The crown of [aegon_3.GetTitledFirstName]...A simpler artifact of your house, but one that still carries significant meaning."" [antiquarian.GetFirstName] says.\n\nThe crown of the Dragonbane marks the transition of House [aegonTarg.GetDynasty.GetBaseName] from dragonlords, to mere mortals, their once-mighty dragons reduced to mere echoes of a bygone era.","[antiquarian.GetFirstName] наконец прибывает с реликвией моих предков...\n\n«Корона [aegon_3.GetTitledFirstName]... Скромная реликвия вашего дома, но смысл её по-прежнему велик», — говорит [antiquarian.GetFirstName].\n\nКорона Драконьей Погибели знаменует переход Дома [aegonTarg.GetDynasty.GetBaseName] от повелителей драконов к простым смертным: некогда могучие драконы обратились в эхо ушедшей эпохи.",
"rediscover_events_1010_desc","localization/english/event_localization/rediscover_l_english.yml","38","localization/russian/rediscover_l_russian.yml","38","[antiquarian.GetFirstName] arrives to my courtroom and presents a an artifact from a bygone era. \n\n""The crown of [maekar.GetTitledFirstName], returned to your House at last...""\n\nI am presented with a harsh and pointy looking crown which reflects the martial nature of the late [maekar.GetTitledFirstName], who was renowned for both his prowess and martial ability.\n\nThe crown now has returned to its home, at last.","[antiquarian.GetFirstName] прибывает к моему двору и представляет реликвию ушедшей эпохи.\n\n«Корона [maekar.GetTitledFirstName] наконец вернулась вашему Дому...»\n\nМне вручают суровую, угловатую корону; в ней отразился воинственный нрав покойного [maekar.GetTitledFirstName], прославленного доблестью и ратным искусством.\n\nТеперь корона наконец вернулась домой.",
"rediscover_events_1011_desc","localization/english/event_localization/rediscover_l_english.yml","40","localization/russian/rediscover_l_russian.yml","40","Eventually, [antiquarian.GetFirstName] arrives at my court bearing a small item.\n\n [antiquarian.GetSheHe|U] kneels an presents it to me.\n\n""The mask of the late [viserys.GetTitledFirstName]. A remnant of a time before the Dance of Dragons...""\n\n[antiquarian.GetFirstName] presents a golden mask to me that was once worn by [viserys.GetTitledFirstName] during the last years of his life.\n\n[viserys.GetTitledFirstName] wore the mask in his rare court appearences prior to his death.","Наконец [antiquarian.GetFirstName] прибывает ко двору с небольшим предметом.\n\n[antiquarian.GetSheHe|U] преклоняет колени и вручает его мне.\n\n«Маска покойного [viserys.GetTitledFirstName]. Реликвия времён перед Танцем драконов...»\n\n[antiquarian.GetFirstName] передаёт мне золотую маску, которую [viserys.GetTitledFirstName] носил в последние годы жизни.\n\n[viserys.GetTitledFirstName] надевал эту маску во время редких появлений при дворе незадолго до смерти.",
"rediscover_events_1012_desc","localization/english/event_localization/rediscover_l_english.yml","42","localization/russian/rediscover_l_russian.yml","42","[antiquarian.GetFirstName] returns, and with [antiquarian.GetHerHim] is a rather interesting item...\n\n[antiquarian.GetSheHe|U] presents a crown made of flowers to me.\n\n""The mask of the [baelor.GetTitledFirstName] 'the Blessed'.\n\nIt is remarkable how this artifact has survived the years...","[antiquarian.GetFirstName] возвращается с весьма любопытным предметом...\n\n[antiquarian.GetSheHe|U] преподносит мне корону из цветов.\n\n«Корона [baelor.GetTitledFirstName] Благословенного...»\n\nУдивительно, что эта хрупкая реликвия пережила столько лет...",
"rediscover_events_fallback_desc","localization/english/event_localization/rediscover_l_english.yml","48","localization/russian/rediscover_l_russian.yml","48","Hmpf...Perhaps all of House Targaryen's belongings have been found?","Хм... Быть может, все реликвии Дома Таргариенов уже найдены?",
"rediscover_mechanic","localization/english/lotd_decisions_l_english.yml","8","localization/russian/lotd_decisions_l_russian.yml","8","Recover Targaryen Artifacts","Вернуть артефакты Таргариенов",
"rediscover_mechanic_confirm","localization/english/event_localization/rediscover_l_english.yml","5","localization/russian/rediscover_l_russian.yml","5","Start the search.","Начать поиски",
"rediscover_mechanic_decision_desc","localization/english/event_localization/rediscover_l_english.yml","4","localization/russian/rediscover_l_russian.yml","4","Task your antiquarian to hunt down long lost Targaryen artifacts.","Поручите хранителю древностей разыскать давно утраченные реликвии Таргариенов.",
"rediscover_mechanic_decision_tooltip","localization/english/event_localization/rediscover_l_english.yml","51","localization/russian/rediscover_l_russian.yml","51","Send your antiquarian to find long lost Targaryen Artifacts.","Отправить хранителя древностей на поиски давно утраченных реликвий Таргариенов.",
"rediscover_mechanic_effect_0","localization/english/event_localization/rediscover_l_english.yml","54","localization/russian/rediscover_l_russian.yml","54","Your antiquarian will hunt down any remaining Targaryen artifacts.","Ваш хранитель древностей попытается отыскать оставшиеся реликвии Таргариенов.",
"rediscover_mechanic_effect_1","localization/english/event_localization/rediscover_l_english.yml","56","localization/russian/rediscover_l_russian.yml","56","d","",
"rehilt_blackfyre","localization/english/lotd_decisions_l_english.yml","38","localization/russian/lotd_decisions_l_russian.yml","38","Rehilt Blackfyre","Сменить рукоять Чёрного Пламени",
"rehilt_blackfyre.0001.a","localization/english/lotd_decisions_l_english.yml","50","localization/russian/lotd_decisions_l_russian.yml","50","Well done...","Превосходно...",
"rehilt_blackfyre.0001.t","localization/english/lotd_decisions_l_english.yml","47","localization/russian/lotd_decisions_l_russian.yml","47","Blackfyre","Чёрное Пламя",
"rehilt_blackfyre.0001_desc","localization/english/lotd_decisions_l_english.yml","54","localization/russian/lotd_decisions_l_russian.yml","54","I present Blackfyre to the skilled blacksmith, a blade forged  and adorned with the ominous beauty of black steel and rubies. However, it is time for a new look.\n\nI instruct the blacksmith to plate the dark and fiery hilt, replacing it with a layer of fine golden metal. This time, the intricate design shall be an ode to the Seven, featuring a seven pointed star in place of the ruby on the pommel.\n\nThe once ominous and fearsome blade shall now carry the grace and symbolism of the Faith.","Я вручаю Чёрное Пламя искусному кузнецу — клинок, выкованный и украшенный зловещей красотой чёрной стали и рубинов. Но настало время нового облика.\n\nЯ велю кузнецу покрыть тёмную, огненную рукоять тонкой позолотой. Отныне сложный узор станет одой Семерым, а место рубина на навершии займёт семиконечная звезда.\n\nКлинок, прежде грозный и мрачный, теперь обретёт изящество и символику Веры.",
"rehilt_blackfyre.0002_desc","localization/english/lotd_decisions_l_english.yml","52","localization/russian/lotd_decisions_l_russian.yml","52","I stand before the skilled blacksmith with an air of regal authority, my ancestral sword, Blackfyre, gripped tightly in my hand. The blade, a symbol of Targaryen might and legacy, demands a hilt befitting its storied history.\n\nWith a nod to the master craftsman, I commission the rehilt of Blackfyre.\n\nAdorned with blood red rubies across the hilt, and reforged with black steel, the blade has now been restored to its orginal appearance as it appeared when it was wielded by [aegonTarg.GetFirstNameNicknamed].","Я стою перед искусным кузнецом, крепко сжимая родовой меч — Чёрное Пламя. Этот клинок, символ мощи и наследия Таргариенов, требует рукояти, достойной своей легендарной истории.\n\nКивнув мастеру, я поручаю ему сменить рукоять Чёрного Пламени.\n\nТеперь клинок, украшенный кроваво-красными рубинами и оправленный в чернёную сталь, вновь принял первоначальный облик — таким его держал [aegonTarg.GetFirstNameNicknamed].",
"rehilt_blackfyre_confirm","localization/english/lotd_decisions_l_english.yml","48","localization/russian/lotd_decisions_l_russian.yml","48","Rehilt it","Сменить рукоять",
"rehilt_blackfyre_decision_tooltip","localization/english/lotd_decisions_l_english.yml","56","localization/russian/lotd_decisions_l_russian.yml","56","Change the visual design of Blackfyre","Изменить внешний облик Чёрного Пламени",
"rehilt_blackfyre_desc_01","localization/english/lotd_decisions_l_english.yml","41","localization/russian/lotd_decisions_l_russian.yml","41","Rehilt Blackfyre to follow aesthetics of the Faith of the Seven, or Restore it to appear as it did when it was wielded by Aegon The Conqueror.","Сменить рукоять Чёрного Пламени в духе Веры в Семерых или восстановить облик времён Эйгона Завоевателя.",
"rehilt_blackfyre_desc_02","localization/english/lotd_decisions_l_english.yml","39","localization/russian/lotd_decisions_l_russian.yml","39","Restore Blackfyre to its former glory.\n\nWith a bit of gold and craftmanship, this sword can be restored to appear as it did when it was wielded by Aegon The Conqueror.\n\nDecorated with red rubies and blackened steel, Blackfyre was a sight to behold.","Верните Чёрному Пламени былое величие.\n\nНемного золота и мастерства — и меч вновь примет тот облик, что имел в руках Эйгона Завоевателя.\n\nС красными рубинами и чернёной сталью он станет зрелищем, достойным легенд.",
"rehilt_blackfyre_effect_1","localization/english/lotd_decisions_l_english.yml","43","localization/russian/lotd_decisions_l_russian.yml","43","Rehilt Blackfyre to its original aesthetics:\nWith a bit of gold and craftmanship, this sword can be restored to appear as it did when it was wielded by Aegon The Conqueror.\n\nDecorated with red rubies and blackened steel, this new design will invoke reminders of the Conquest.\n","Сменить рукоять Чёрного Пламени, вернув ему первоначальный облик:\nНемного золота и мастерства — и меч вновь примет тот вид, который имел в руках Эйгона Завоевателя.\n\nКрасные рубины и чернёная сталь напомнят о Завоевании.\n",
"rehilt_blackfyre_effect_2","localization/english/lotd_decisions_l_english.yml","44","localization/russian/lotd_decisions_l_russian.yml","44","Rehilt Blackfyre to follow aesthetics of the Faith of the Seven:\nSome time after Aegon's Conquest. Blackfyre was rehilted. Its rubies were removed and replaced with the star of the Seven. Additionally, it was decorated with gold plating.\n\nWith a bit of gold and craftmanship you can redesign Blackfyre to follow this design.","Сменить рукоять Чёрного Пламени в духе Веры в Семерых:\nЧерез некоторое время после Завоевания Эйгона Чёрное Пламя получило новую рукоять. Рубины сняли, заменив их звездой Семерых, а саму рукоять украсили позолотой.\n\nНемного золота и мастерства — и вы сможете придать Чёрному Пламени этот облик.",
"remove_facemask_decision","localization/english/event_localization/buy_valyrian_mask_l_english.yml","26","localization/russian/buy_valyrian_mask_l_russian.yml","26","Remove Valyrian Facemask","Снять валирийскую маску",
"remove_facemask_decision_confirm","localization/english/event_localization/buy_valyrian_mask_l_english.yml","23","localization/russian/buy_valyrian_mask_l_russian.yml","23","Remove Valyrian Facemask","Снять валирийскую маску",
"remove_facemask_decision_tooltip","localization/english/event_localization/buy_valyrian_mask_l_english.yml","22","localization/russian/buy_valyrian_mask_l_russian.yml","22","Remove the Valyrian mask you purchased and go back to wearing a traditional mask.","Снять приобретённую валирийскую маску и снова носить обычную маску.",
"remove_facemask_desc","localization/english/event_localization/buy_valyrian_mask_l_english.yml","21","localization/russian/buy_valyrian_mask_l_russian.yml","21","Remove the Valyrian mask you purchased and go back to wearing a traditional mask.","Снять приобретённую валирийскую маску и вернуться к обычной маске.",
"remove_facemask_desc.0003","localization/english/event_localization/buy_valyrian_mask_l_english.yml","24","localization/russian/buy_valyrian_mask_l_russian.yml","24","Long have I worn this Valyrian mask...perhaps this look no longer suits me?","Я уже давно ношу эту валирийскую маску. Быть может, этот облик больше мне не подходит?",
"remove_facemask_option.0003.a","localization/english/event_localization/buy_valyrian_mask_l_english.yml","25","localization/russian/buy_valyrian_mask_l_russian.yml","25","This look no longer suits me...","Этот облик мне больше не подходит.",
"rule_extra_visual_replacement","localization/english/lotd_decisions_l_english.yml","24","localization/russian/lotd_decisions_l_russian.yml","24","@lotd_icon! Legacy Of The Dragon - Optional Visuals","@lotd_icon! Legacy Of The Dragon — дополнительные облики",
"rule_hotd_visual_replacement","localization/english/lotd_decisions_l_english.yml","11","localization/russian/lotd_decisions_l_russian.yml","11","@lotd_icon! Legacy Of The Dragon - Artifact Visuals","@lotd_icon! Legacy Of The Dragon — облик артефактов",
"rule_rediscover_mechanic","localization/english/lotd_decisions_l_english.yml","31","localization/russian/lotd_decisions_l_russian.yml","31","@lotd_icon! Legacy Of The Dragon - Rediscover Mechanic","@lotd_icon! Legacy Of The Dragon — возвращение реликвий",
"seafoam_poses_list","localization/english/lotd_poses_l_english.yml","2","localization/russian/lotd_poses_l_russian.yml","2","Seafoam","Морская Пена",
"sell_ruby_crown","localization/english/event_localization/sell_rubies_l_english.yml","3","localization/russian/sell_rubies_l_russian.yml","3","Sell Rubies","Продать рубины короны",
"sell_ruby_crown.0001.a","localization/english/event_localization/sell_rubies_l_english.yml","16","localization/russian/sell_rubies_l_russian.yml","16","I needed the gold...right?","Мне ведь было нужно золото... правда?",
"sell_ruby_crown.0001.desc","localization/english/event_localization/sell_rubies_l_english.yml","15","localization/russian/sell_rubies_l_russian.yml","15","I watch as the merchant plucks the rubies from my crown. He places the rubies in a bag and gives me my sum of gold.\n\nWith that, he departs leaving me with my gold and a slight feeling of embarrasment.","Я смотрю, как торговец вынимает рубины из моей короны. Он складывает камни в мешочек и передаёт мне условленное золото.\n\nЗатем он уходит, оставляя меня с тяжёлым кошельком и лёгким чувством стыда.",
"sell_ruby_crown.0001.t","localization/english/event_localization/sell_rubies_l_english.yml","14","localization/russian/sell_rubies_l_russian.yml","14","Desperate times call for desperate measures...","Отчаянные времена требуют отчаянных мер...",
"sell_ruby_crown_confirm","localization/english/event_localization/sell_rubies_l_english.yml","5","localization/russian/sell_rubies_l_russian.yml","5","Sell rubies","Продать рубины",
"sell_ruby_crown_decision_tooltip","localization/english/event_localization/sell_rubies_l_english.yml","17","localization/russian/sell_rubies_l_russian.yml","17","Sell the square rubies on your crown to a merchant in exchange for some [gold|E][gold_i].","Продать квадратные рубины из вашей короны торговцу в обмен на немного [gold|E][gold_i].",
"sell_ruby_crown_desc","localization/english/event_localization/sell_rubies_l_english.yml","4","localization/russian/sell_rubies_l_russian.yml","4","Desperate times call for desperate measures. A merchant in my court is willing to buy the rubies off my crown for a price…","Отчаянные времена требуют отчаянных мер. Купец при моём дворе готов выкупить рубины из моей короны — за достойную цену...",
"sell_ruby_crown_effect_0","localization/english/event_localization/sell_rubies_l_english.yml","7","localization/russian/sell_rubies_l_russian.yml","7","The rubies on your crown will be sold in exchange for [gold|E].","Рубины вашей короны будут проданы за [gold|E].",
"sell_ruby_crown_effect_1","localization/english/event_localization/sell_rubies_l_english.yml","8","localization/russian/sell_rubies_l_russian.yml","8","You will gain 250 [gold|E].","Вы получите 250 [Concept( 'gold', 'золота' )|E].",
"sell_ruby_crown_effect_2","localization/english/event_localization/sell_rubies_l_english.yml","9","localization/russian/sell_rubies_l_russian.yml","9","You will lose 250 [prestige|E].","Вы потеряете 250 [Concept( 'prestige', 'престижа' )|E].",
"sell_ruby_crown_warning","localization/english/event_localization/sell_rubies_l_english.yml","10","localization/russian/sell_rubies_l_russian.yml","10","@warning_icon! #X The rubies on your crown will be lost, you will keep your crown#!","@warning_icon! #X Рубины с вашей короны будут утрачены, но сама корона останется у вас#!",
"setting_agot_visuals","localization/english/lotd_decisions_l_english.yml","14","localization/russian/lotd_decisions_l_russian.yml","14","Use Vanilla AGOT Visuals","Стандартный облик AGOT",
"setting_agot_visuals_desc","localization/english/lotd_decisions_l_english.yml","15","localization/russian/lotd_decisions_l_russian.yml","15","Canon artifacts such as Blackfyre, Darksister, Aegon I's Crown, or Jaehaerys I's Crown will use vanilla AGOT visuals.","Канонические артефакты, такие как Чёрное Пламя, Тёмная Сестра, Корона Эйгона I и Корона Джейхейриса I, сохранят стандартный облик мода AGOT.",
"setting_crown_only_visuals","localization/english/lotd_decisions_l_english.yml","20","localization/russian/lotd_decisions_l_russian.yml","20","Use Show Based Crown Visuals","Облик корон из сериала",
"setting_crown_only_visuals_desc","localization/english/lotd_decisions_l_english.yml","21","localization/russian/lotd_decisions_l_russian.yml","21","Canon crowns such as Aegon I's Crown, or Jaehaerys I's Crown will use show based visuals, while swords will retain their book appearances.""","Канонические короны, такие как Корона Эйгона I и Корона Джейхейриса I, получат облик из сериала, а мечи сохранят книжный вид.",
"setting_dynastic_clothing_disabled","localization/english/lotd_decisions_l_english.yml","5","localization/russian/lotd_decisions_l_russian.yml","5","Disabled","Отключено",
"setting_dynastic_clothing_disabled_desc","localization/english/lotd_decisions_l_english.yml","6","localization/russian/lotd_decisions_l_russian.yml","6","Dynastic clothing is disabled","Династические одеяния будут отключены.",
"setting_dynastic_clothing_enabled","localization/english/lotd_decisions_l_english.yml","2","localization/russian/lotd_decisions_l_russian.yml","2","Enabled","Включено",
"setting_dynastic_clothing_enabled_desc","localization/english/lotd_decisions_l_english.yml","3","localization/russian/lotd_decisions_l_russian.yml","3","Valyrian Rulers will wear Dynastic clothing","Валирийские правители будут носить династические одеяния.",
"setting_extra_visuals","localization/english/lotd_decisions_l_english.yml","26","localization/russian/lotd_decisions_l_russian.yml","26","Enabled","Включено",
"setting_extra_visuals_desc","localization/english/lotd_decisions_l_english.yml","28","localization/russian/lotd_decisions_l_russian.yml","28","Seafoam and Pincer will have new high quality 3D models with alternate visuals.","Морская Пена и Клешня Краба получат новые качественные 3D-модели.",
"setting_extra_visuals_disabled","localization/english/lotd_decisions_l_english.yml","25","localization/russian/lotd_decisions_l_russian.yml","25","Disabled","Отключено",
"setting_extra_visuals_disabled_desc","localization/english/lotd_decisions_l_english.yml","29","localization/russian/lotd_decisions_l_russian.yml","29","Alternate visuals will be disabled.","Альтернативные облики будут отключены.",
"setting_hotd_visuals","localization/english/lotd_decisions_l_english.yml","12","localization/russian/lotd_decisions_l_russian.yml","12","Use Show Based Visuals","Облик из сериала",
"setting_hotd_visuals_desc","localization/english/lotd_decisions_l_english.yml","13","localization/russian/lotd_decisions_l_russian.yml","13","Canon artifacts such as Blackfyre, Darksister, Aegon I's Crown, or Jaehaerys I's Crown will use show based visuals.","Канонические артефакты, такие как Чёрное Пламя, Тёмная Сестра, Корона Эйгона I и Корона Джейхейриса I, получат облик из сериала.",
"setting_rediscover_mechanic_disabled","localization/english/lotd_decisions_l_english.yml","33","localization/russian/lotd_decisions_l_russian.yml","33","Disabled","Отключено",
"setting_rediscover_mechanic_disabled_desc","localization/english/lotd_decisions_l_english.yml","36","localization/russian/lotd_decisions_l_russian.yml","36","The new Rediscover mechanic will be disabled.","Механика возвращения реликвий будет отключена.",
"setting_rediscover_mechanic_enabled","localization/english/lotd_decisions_l_english.yml","32","localization/russian/lotd_decisions_l_russian.yml","32","Enabled","Включено",
"setting_rediscover_mechanic_enabled_desc","localization/english/lotd_decisions_l_english.yml","35","localization/russian/lotd_decisions_l_russian.yml","35","Aerys will no longer spawn with all Targaryen Artifacts, instead a decision to recover them will be given to any Targaryen ruler. Your Antiquarian can recover a number of Targaryen artifacts. This is only supported for bookmarks after Nine Penny Kings.","Эйрис больше не будет появляться сразу со всеми артефактами Таргариенов. Вместо этого любой правитель из Дома Таргариенов получит решение для их возвращения. Ваш хранитель древностей сможет отыскать несколько реликвий Таргариенов. Поддерживаются только закладки после Войны Девятигрошовых королей.",
"setting_sword_only_visuals","localization/english/lotd_decisions_l_english.yml","17","localization/russian/lotd_decisions_l_russian.yml","17","Use Show Based Sword Visuals","Облик мечей из сериала",
"setting_sword_only_visuals_desc","localization/english/lotd_decisions_l_english.yml","18","localization/russian/lotd_decisions_l_russian.yml","18","Canon swords such as Blackfyre, Darksister will use show based visuals, while crowns will retain their book appearances.","Канонические мечи, такие как Чёрное Пламя и Тёмная Сестра, получат облик из сериала, а короны сохранят книжный вид.",
