"Key","MainFile","MainLine","TranslationFile","TranslationLine","English","Russian","BuiltinRussian"
"building_type_deepwood_motte_01","localization/replace/english/zz_agot_unique_buildings_l_english.yml","24","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","24","Deepwood Motte","Темнолесье",
"building_type_deepwood_motte_01_desc","localization/replace/english/zz_agot_unique_buildings_l_english.yml","25","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","25","Deepwood Motte is a small motte-and-bailey castle built by House Glover, where they once ruled as petty kings during the age of heroes.\n\nAn old, but not particularly strong castle, Deepwood Motte is located in the wolfswood at a wide, rounded hill with a flattened top. The castle's stone keep sits atop the hill and has at one end a watchtower rising fifty feet higher, the tallest object this side of the northern mountains.","Темнолесье — небольшой замок типа мотт и бейли, построенный домом Гловер на месте, откуда в Век Героев его представители правили как малые короли.\n\nЭтот старый, но не особенно мощный замок стоит в Волчьем лесу на широком округлом холме с плоской вершиной. На вершине возвышается каменный донжон, с одной стороны которого вырастает дозорная башня высотой ещё в пятьдесят футов — самое высокое сооружение по эту сторону северных гор.",
"building_type_fanghill_01","localization/replace/english/zz_agot_unique_buildings_l_english.yml","219","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","219","Fanghill Keep","Крепость на Холме Клыка",
"building_type_fanghill_01_desc","localization/replace/english/zz_agot_unique_buildings_l_english.yml","220","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","220","Fanhgill Keep is an ancient outpost traditionally held by a bannermen sworn to Casterly Rock. The fortified position sits upon a tall hill overlooking the rivers to the east and Lannisport to the west. From this keep, the lord of Fanghill is able to either intercept incoming armies before they reach the city or flank attacking forces once they lay siege to Lannisport.","Крепость на Холме Клыка — древний форпост, которым по традиции владеет знаменосец Утёса Кастерли. Укрепление стоит на высоком холме: к востоку от него лежат реки, а к западу — Ланниспорт. Отсюда лорд Холма Клыка может либо перехватить вражеское войско на подступах к городу, либо ударить во фланг нападающим, когда те осадят Ланниспорт.",
"building_type_flint_tower_01","localization/replace/english/zz_agot_unique_buildings_l_english.yml","237","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","237","Flint Tower","Кремнёвая башня",
"building_type_flint_tower_01_desc","localization/replace/english/zz_agot_unique_buildings_l_english.yml","238","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","238","An old, weathered stone fort, Flint Tower, or Drearfort as it is often mocked, is the ancestral seat of the minor house Baelish. The old fort is so small, it doesn't even have windows, just a few arrowslits for defense.","Кремнёвая башня — старый, обветренный каменный форт и родовая твердыня малого дома Бейлиш. Насмешники называют её Угрюмым фортом. Укрепление настолько тесно, что в нём нет даже окон — лишь несколько бойниц.",
"building_type_high_hermitage_01","localization/replace/english/zz_agot_unique_buildings_l_english.yml","21","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","21","High Hermitage","Горный Приют",
"building_type_high_hermitage_01_desc","localization/replace/english/zz_agot_unique_buildings_l_english.yml","22","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","22","An ancient House Dayne fortress, the stronghold has been destroyed and rebuilt several times throughout history.\n\nLong has this castle been a place of refuge for the Dayne family and their allies, as it sits in a strategic position within the Torrentine Valley.\n\nAttackable only form the south across the treacherous Torrentine itself, the castle has never fallen to enemy hands.","Эту древнюю крепость дома Дейн за долгую историю не раз разрушали и отстраивали заново.\n\nГорный Приют издавна служил убежищем Дейнам и их союзникам, занимая стратегически важное место в долине Быстроводной.\n\nПодступиться к замку можно лишь с юга, преодолев коварную Быстроводную, поэтому он ни разу не попал в руки врага.",
"building_type_hightide_01","localization/replace/english/zz_agot_unique_buildings_l_english.yml","170","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","170","High Tide Citadel","Цитадель Высокого Прилива",
"building_type_hightide_01_desc","localization/replace/english/zz_agot_unique_buildings_l_english.yml","171","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","171","High Tide was the seat of the Sea Snake, Lord Corlys Velaryon, one of the wealthiest and most powerful lords of the Seven Kingdoms\n\nHaving accumulated numerous treasures from Essos, Corlys constructed High Tide to replace the damp and crowded ancestral Velaryon seat, Castle Driftmark, and to house the Driftwood Throne.\n\nThe Velaryons sided with the blacks during the Dance of the Dragons. Following the Battle in the Gullet, the greens destroyed Spicetown, and Myrish and Tyroshi soldiers put High Tide to the torch.","Высокий Прилив был резиденцией Морского Змея — лорда Корлиса Велариона, одного из богатейших и могущественнейших лордов Семи Королевств.\n\nНакопив в Эссосе несметные сокровища, Корлис построил Высокий Прилив взамен сырого и тесного родового замка Веларионов на Дрифтмарке и перенёс туда Трон из плавника.\n\nВо время Танца Драконов Веларионы встали на сторону чёрных. После битвы в Глотке зелёные уничтожили Спайстаун, а мирийские и тирошийские воины предали Высокий Прилив огню.",
"building_type_hornhill_01","localization/replace/english/zz_agot_unique_buildings_l_english.yml","212","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","212","Hornhill Castle","Замок Рогов Холм",
"building_type_hornhill_01_desc","localization/replace/english/zz_agot_unique_buildings_l_english.yml","213","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","213","According to legend, the castle was built on Horn Hill by the brothers Harlon the Hunter and Herndon of the Horn, twin sons of Garth Greenhand. In the Age of the Hundred Kingdoms, before the Reach was united under the Kings of the Reach, the kingdom of the western marches extended from Horn Hill to Nightsong.","Согласно легенде, замок на Роговом Холме построили братья Харлон Охотник и Герндон Рог, близнецы и сыновья Гарта Зеленорукого. В Век Сотни Королевств, до объединения Простора под властью его королей, королевство западных марок простиралось от Рогова Холма до Ночной Песни.",
"building_type_ironwrath_01","localization/replace/english/zz_agot_unique_buildings_l_english.yml","206","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","206","Ironrath Keep","Крепость Железный Холм",
"building_type_ironwrath_01_desc","localization/replace/english/zz_agot_unique_buildings_l_english.yml","207","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","207","Built over a thousand years before Aegon's conquest by Cedric Forrester, the imposing Ironrath Keep is considered by many to be the greatest in the North. Event the Starks of Winterfell were said to be envious of its beauty and might situated on the edge of the North's greatest Ironwood forest.","Внушительную крепость Железный Холм возвёл Седрик Форрестер более чем за тысячу лет до Завоевания Эйгона, и многие считают её величайшей на Севере. Говорят, даже Старки Винтерфелльские завидовали красоте и мощи замка, стоящего на опушке величайшего на Севере леса железностволов.",
"building_type_karhold_01_special","localization/replace/english/zz_agot_unique_buildings_l_english.yml","47","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","47","Karhold Keep","Крепость Кархолд",
"building_type_karhold_01_special_desc","localization/replace/english/zz_agot_unique_buildings_l_english.yml","48","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","48","Karhold was a strong fortress even before Karlon Start took possession. Situated atop two massive hills and connected by a great hemp and hewn lumber bridge, the castles are provided formidable natural defenses.\n\nThen, of course, there's the massive walls.","Кархолд был могучей крепостью ещё до того, как им завладел Карлон Старк. Два укрепления стоят на вершинах огромных холмов и соединены большим мостом из пеньковых канатов и тёсаных брёвен, а сама местность обеспечивает им грозную естественную защиту.\n\nНу и, конечно, не стоит забывать об исполинских стенах.",
"building_type_lordsport_01","localization/replace/english/zz_agot_unique_buildings_l_english.yml","16","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","16","Lordsport","Лордспорт",
"building_type_lordsport_01_desc","localization/replace/english/zz_agot_unique_buildings_l_english.yml","17","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","17","Lordsport is a small port city located on the northern coast of Pyke.\n\nIt is one of the Iron Islands only true cities and is a major trading center and a hub of activity for the islands.\n\nCity or no, the settlement is still full of Ironborn and is a rough location for any merchant to dock and unload their wares.","Лордспорт — небольшой портовый город на северном побережье Пайка.\n\nЭто один из немногих настоящих городов Железных островов, крупный торговый центр и средоточие жизни архипелага.\n\nНо даже будучи городом, Лордспорт полон железнорождённых и остаётся суровым местом для любого купца, решившего пристать к берегу и разгрузить товары.",
"building_type_oldstones_old_final","localization/replace/english/zz_agot_unique_buildings_l_english.yml","51","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","51","Oldstones Ruins","Руины Старых Камней",
"building_type_oldstones_restored_final","localization/replace/english/zz_agot_unique_buildings_l_english.yml","58","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","58","Oldstones Castle","Замок Старые Камни",
"building_type_palestone_sword_01","localization/replace/english/zz_agot_unique_buildings_l_english.yml","67","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","67","Palestone Sword","Бледнокаменный Меч",
"building_type_planky_town_special","localization/replace/english/zz_agot_unique_buildings_l_english.yml","42","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","42","Planky Town","Дощатый Город",
"building_type_planky_town_special_desc","localization/replace/english/zz_agot_unique_buildings_l_english.yml","43","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","43","The Planky Town is the largest and most populous settlement in Dorne and serves as its chief harbor.\n\nIt sits at the mouth of the Greenblood, with planks instead of streets lending to its name and many of the houses, halls, and shops being made of poleboats, barges, and merchant ships lashed together with hempen rope and floating on the tide.\n\nThe trading galleys of the Free Cities are known to call upon Planky Town and the elusive orphans of the Greenblood trade with merchants from across the narrow sea at the Planky Town.","Дощатый Город — крупнейшее и самое многолюдное поселение Дорна, а также его главная гавань.\n\nОн стоит в устье Зеленокровной. Вместо улиц здесь проложены доски, давшие городу название, а многие дома, чертоги и лавки устроены на шестовых лодках, баржах и торговых судах, связанных пеньковыми канатами и покачивающихся на приливе.\n\nТорговые галеры Вольных городов часто заходят в Дощатый Город, а таинственные сироты Зеленокровной торгуют здесь с купцами из-за Узкого моря.",
"building_type_seagard_01","localization/replace/english/zz_agot_unique_buildings_l_english.yml","71","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","71","Seagard","Сигард",
"building_type_ten_towers_01","localization/replace/english/zz_agot_unique_buildings_l_english.yml","62","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","62","Ten Towers","Десять башен",
"building_type_the_arbor_01","localization/replace/english/zz_agot_unique_buildings_l_english.yml","226","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","226","The Ports of The Arbor","Порты Арбора",
"building_type_the_arbor_01_desc","localization/replace/english/zz_agot_unique_buildings_l_english.yml","227","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","227","Ports and harbors dot the island of the Arbor. No where else in Westeros produces grapes and peaches as sweet and rich as the Arbor. The wine exports of the Arbor, especially a unique Golden Wine made only in the Arbor, has swelled the small island's coffers.\n\nDue to their unique geographical location and relative size compared to the major cities of Westeros, everyone who lives in the Arbor either groups fruit, makes wine, or builds ships. And such, the Arbor is famous for only two things: ships and wine.","Весь остров Арбор усеян портами и гаванями. Нигде в Вестеросе не растут столь сладкие и сочные виноград и персики. Продажа арборских вин, особенно уникального золотого вина, которое производят только здесь, наполнила казну небольшого острова.\n\nИз-за особого географического положения и скромных размеров по сравнению с крупными городами Вестероса каждый житель Арбора либо выращивает фрукты, либо делает вино, либо строит корабли. Поэтому остров славится лишь двумя вещами: кораблями и вином.",
"building_type_yronwood_01","localization/replace/english/zz_agot_unique_buildings_l_english.yml","150","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","150","Yronwood Castle","Замок Айронвуд",
"building_type_yronwood_01_desc","localization/replace/english/zz_agot_unique_buildings_l_english.yml","151","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","151","Yronwood Castle was the seat of the powerful kings from House Yronwood in antiquity.\n\nThe formidable castle is at the southern end of the Boneway as a guardian against intruders.\n\nThe land protected by the castle is fertile and forested, with deposits of iron, tin, and silver. Yronwood has clean and sweet mountain air, and the high meadows north of the castle have crisp air and cool nights.","В древности замок Айронвуд был резиденцией могущественных королей из дома Айронвуд.\n\nЭта грозная крепость стоит у южного конца Костяного пути, охраняя его от вторжений.\n\nЗащищённые замком земли плодородны и покрыты лесами, а в их недрах залегают железо, олово и серебро. Айронвуд славится чистым, сладким горным воздухом, а на высоких лугах к северу от замка свежо днём и прохладно ночью.",
"building_yronwood_01","localization/replace/english/zz_agot_unique_buildings_l_english.yml","152","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","152","Yronwood Castle","Замок Айронвуд",
"building_yronwood_01_desc","localization/replace/english/zz_agot_unique_buildings_l_english.yml","153","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","153","Yronwood Castle was the seat of the powerful kings from House Yronwood in antiquity.\n\nThe formidable castle is at the southern end of the Boneway as a guardian against intruders.\n\nThe land protected by the castle is fertile and forested, with deposits of iron, tin, and silver. Yronwood has clean and sweet mountain air, and the high meadows north of the castle have crisp air and cool nights.","В древности замок Айронвуд был резиденцией могущественных королей из дома Айронвуд.\n\nЭта грозная крепость стоит у южного конца Костяного пути, охраняя его от вторжений.\n\nЗащищённые замком земли плодородны и покрыты лесами, а в их недрах залегают железо, олово и серебро. Айронвуд славится чистым, сладким горным воздухом, а на высоких лугах к северу от замка свежо днём и прохладно ночью.",
"CASTLE_HOARE_REQUIREMENT","localization/replace/english/zz_agot_unique_buildings_l_english.yml","180","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","180","You must hold either the Kingdom of Two Wyks OR the Empire of the Iron Islands. Additionally, you must also hold the Barony of Hoare Castle.","Вы должны владеть либо королевством Двух Виков, либо империей Железных островов. Кроме того, вам необходимо владеть баронством замка Хоаров.",
"cow_show_cities_decision","localization/replace/english/zz_agot_unique_buildings_l_english.yml","255","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","255","Show all COW-AGOT Models","Показать все модели COW-AGOT",
"cow_show_cities_decision_confirm","localization/replace/english/zz_agot_unique_buildings_l_english.yml","257","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","257","Show Now","Показать",
"cow_show_cities_decision_desc","localization/replace/english/zz_agot_unique_buildings_l_english.yml","256","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","256","Show all the provinces on the map with a custom COW-AGOT 3D model","Показать на карте все провинции с уникальными 3D-моделями COW-AGOT",
"cow_show_cities_decision_tooltip","localization/replace/english/zz_agot_unique_buildings_l_english.yml","258","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","258","See the location of all the COW-AGOT 3D models","Показать расположение всех 3D-моделей COW-AGOT",
"culture_parameter_unlock_maa_stepstone_pirates","localization/replace/english/zz_agot_unique_buildings_l_english.yml","178","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","178","Unlocks Stepstone Pirates Military Units","Доступны военные подразделения пиратов Ступеней",
"NOT_A_LANNISTER","localization/replace/english/zz_agot_unique_buildings_l_english.yml","182","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","182","You are not Tywin Lannister","Вы не Тайвин Ланнистер",
"REBUILD_CASTAMERE_FIRST","localization/replace/english/zz_agot_unique_buildings_l_english.yml","188","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","188","Completely upgrade the [GetBuilding('agot_castamere_ruins_01').GetName] to the [GetBuilding('agot_castamere_ruins_02').GetName] to finish the restoration process for this ruin.","Полностью завершите цепочку улучшений «[GetBuilding('agot_castamere_ruins_01').GetName]» → «[GetBuilding('agot_castamere_ruins_02').GetName]», чтобы восстановить эти руины.",
"REBUILD_CASTAMERE_SECOND","localization/replace/english/zz_agot_unique_buildings_l_english.yml","190","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","190","You must first upgrade the [GetBuilding('medium_ruin_03').GetName] to the [GetBuilding('medium_ruin_04').GetName] before you can upgrade the [GetBuilding('agot_castamere_ruins_01').GetName] to the [GetBuilding('agot_castamere_ruins_02').GetName].","Сначала требуется улучшение «[GetBuilding('medium_ruin_03').GetName]» → «[GetBuilding('medium_ruin_04').GetName]». После этого станет доступно улучшение «[GetBuilding('agot_castamere_ruins_01').GetName]» → «[GetBuilding('agot_castamere_ruins_02').GetName]».",
"REBUILD_OLDSTONES_FIRST","localization/replace/english/zz_agot_unique_buildings_l_english.yml","184","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","184","Completely upgrade the [GetBuilding('agot_oldstones_01').GetName] to the [GetBuilding('agot_oldstones_02').GetName] to finish the restoration process for this ruin.","Полностью завершите цепочку улучшений «[GetBuilding('agot_oldstones_01').GetName]» → «[GetBuilding('agot_oldstones_02').GetName]», чтобы восстановить эти руины.",
"REBUILD_OLDSTONES_SECOND","localization/replace/english/zz_agot_unique_buildings_l_english.yml","186","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","186","You must first upgrade the [GetBuilding('large_ruin_03').GetName] to the [GetBuilding('large_ruin_04').GetName] before you can upgrade the [GetBuilding('agot_oldstones_01').GetName] to the [GetBuilding('agot_oldstones_02').GetName].","Сначала требуется улучшение «[GetBuilding('large_ruin_03').GetName]» → «[GetBuilding('large_ruin_04').GetName]». После этого станет доступно улучшение «[GetBuilding('agot_oldstones_01').GetName]» → «[GetBuilding('agot_oldstones_02').GetName]».",
"reconstruct_large_ruin_tooltip","localization/replace/english/zz_agot_ruins_l_english.yml","4","localization/replace/russian/zz_agot_ruins_l_english.yml","4","You must have at least [Select_CString(GetPlayer.HasTreasury, '@treasury_icon!', '@gold_icon!')]#high 600#! and either border the ruin, be an adventurer whose camp is in the ruined barony, or be the de jure liege to begin restoration.","Чтобы начать восстановление, у вас должно быть не менее [Select_CString(GetPlayer.HasTreasury, '@treasury_icon!', '@gold_icon!')]#high 600#!. Кроме того, ваши земли должны граничить с руинами, ваш лагерь авантюриста должен находиться в разрушенном баронстве либо вы должны быть его де-юре сюзереном.",
"reconstruct_med_ruin_tooltip","localization/replace/english/zz_agot_ruins_l_english.yml","3","localization/replace/russian/zz_agot_ruins_l_english.yml","3","You must have at least [Select_CString(GetPlayer.HasTreasury, '@treasury_icon!', '@gold_icon!')]#high 400#! and either border the ruin, be an adventurer whose camp is in the ruined barony, or be the de jure liege to begin restoration.","Чтобы начать восстановление, у вас должно быть не менее [Select_CString(GetPlayer.HasTreasury, '@treasury_icon!', '@gold_icon!')]#high 400#!. Кроме того, ваши земли должны граничить с руинами, ваш лагерь авантюриста должен находиться в разрушенном баронстве либо вы должны быть его де-юре сюзереном.",
"reconstruct_small_ruin_tooltip","localization/replace/english/zz_agot_ruins_l_english.yml","2","localization/replace/russian/zz_agot_ruins_l_english.yml","2","You must have at least [Select_CString(GetPlayer.HasTreasury, '@treasury_icon!', '@gold_icon!')]#high 200#! and either border the ruin, be an adventurer whose camp is in the ruined barony, or be the de jure liege to begin restoration.","Чтобы начать восстановление, у вас должно быть не менее [Select_CString(GetPlayer.HasTreasury, '@treasury_icon!', '@gold_icon!')]#high 200#!. Кроме того, ваши земли должны граничить с руинами, ваш лагерь авантюриста должен находиться в разрушенном баронстве либо вы должны быть его де-юре сюзереном.",
"reconstruct_special_ruin_tooltip","localization/replace/english/zz_agot_ruins_l_english.yml","5","localization/replace/russian/zz_agot_ruins_l_english.yml","5","You must have at least [Select_CString(GetPlayer.HasTreasury, '@treasury_icon!', '@gold_icon!')]#high 1000#! and either border the ruin, be an adventurer whose camp is in the ruined barony, or be the de jure liege to begin restoration.","Чтобы начать восстановление, у вас должно быть не менее [Select_CString(GetPlayer.HasTreasury, '@treasury_icon!', '@gold_icon!')]#high 1000#!. Кроме того, ваши земли должны граничить с руинами, ваш лагерь авантюриста должен находиться в разрушенном баронстве либо вы должны быть его де-юре сюзереном.",
"rule_use_rebuilt_crag","localization/replace/english/zz_agot_unique_buildings_l_english.yml","3","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","3","#V #bold COW-AGOT#!#!: The Crag","#V #bold COW-AGOT#!#!: Скала",
"setting_no_use_rebuilt_crag","localization/replace/english/zz_agot_unique_buildings_l_english.yml","6","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","6","Start with Ruin","Начать с руин",
"setting_no_use_rebuilt_crag_desc","localization/replace/english/zz_agot_unique_buildings_l_english.yml","7","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","7","#P Default#!: The Crag starts as a delapidated and highly damaged castle that must be rebuilt.","#P По умолчанию#!: в начале игры Скала представляет собой обветшавший, сильно повреждённый замок, который предстоит восстановить.",
"setting_yes_use_rebuilt_crag","localization/replace/english/zz_agot_unique_buildings_l_english.yml","4","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","4","Fully Rebuilt","Полностью восстановлена",
"setting_yes_use_rebuilt_crag_desc","localization/replace/english/zz_agot_unique_buildings_l_english.yml","5","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","5","The Crag starts as a fully built and functional castle.","В начале игры Скала представляет собой полностью отстроенный и действующий замок.",
"stepstoner","localization/replace/english/zz_agot_unique_buildings_l_english.yml","175","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","175","Stepstone Pirate","Пират Ступеней",
